NEG_01_NEG,NEG_02_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_07_POS,NEG_01_HBD,NEG_02_HBD,NEG_03_HBD,NEG_04_HBD,NEG_05_HBD,NEG_06_HBD,NEG_07_HBD,NEG_03_HBA,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_06_POS,POS_07_POS,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_03_HBD,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_02_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_01_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Outcome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3567,1.4328,-2.6148,2.0161,-3.0029,2.8458,-3.5314,3.7144,-0.7671,1.5358,-1.5584,2.3674,-2.3684,3.2242,-3.1936,4.0932,-1.0872,1.1317,-1.9166,1.9513,-2.7607,2.7985,-3.612,3.6621,1.784,106.02,11,6,2,400.884,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-2.3641,1.861,-2.4824,2.3427,-2.9027,3.1649,-3.7065,4.0525,-0.8365,1.3447,-1.7105,2.1635,-2.5994,3.0611,-3.495,3.9811,-0.9629,1.1411,-1.7811,2.0463,-2.6589,2.9713,-3.5517,3.903,3.479,89.87,13,7,1,465.55,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2.3916,1.7775,-2.5177,2.1602,-2.8248,2.7972,-3.458,3.5709,-0.7614,1.2769,-1.5352,1.9891,-2.3134,2.7865,-3.0937,3.6075,-0.9216,1.0282,-1.5919,1.8162,-2.3129,2.6355,-3.0714,3.4655,3.279,46.5,5,4,1,313.401,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4722,2.0539,-1.9286,2.6757,-2.7448,3.4988,-3.5965,4.3803,-0.7709,1.5452,-1.5599,2.4133,-2.4501,3.3267,-3.3538,4.2586,-1.085,1.0764,-1.9405,1.9656,-2.8312,2.8963,-3.7362,3.8378,0.839,140.58,6,7,1,420.491,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.3247,1.6805,-2.5785,2.2903,-2.971,3.0501,-3.4755,3.8546,-0.7707,1.4079,-1.5471,2.1215,-2.3258,2.9257,-3.1058,3.7605,-0.8413,1.071,-1.5242,1.895,-2.2535,2.7445,-3.0059,3.6015,3.533,68.27,5,2,1,282.299,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4755,1.4188,-1.9364,2.0055,-2.7493,2.8343,-3.586,3.6931,-0.7633,1.5395,-1.5275,2.3766,-2.2921,3.2383,-3.1058,4.111,-1.0821,1.1009,-1.9149,1.8931,-2.7647,2.7198,-3.6215,3.5785,1.126,87.75,6,5,1,359.451,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.4182,1.5241,-2.5413,2.0132,-2.772,2.7703,-3.2195,3.5848,-0.7758,1.226,-1.5621,1.8798,-2.3523,2.6562,-3.1443,3.4704,-0.8574,1.0731,-1.5204,1.8816,-2.2503,2.7051,-3.024,3.5344,2.444,71.11,11,7,1,425.529,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2179,2.1767,-2.3469,2.3012,-2.5462,2.9697,-3.1247,3.7754,-0.7793,1.2311,-1.5732,1.899,-2.3721,2.6908,-3.1733,3.5167,-0.8328,1.0681,-1.5455,1.88,-2.3249,2.7122,-3.1186,3.5512,2.472,50.8,2,5,1,296.326,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5584,1.6962,-2.1001,2.3857,-2.8333,3.2598,-3.6477,4.1879,-0.7791,1.5128,-1.6263,2.3825,-2.5009,3.3138,-3.3864,4.2661,-0.9989,1.1273,-1.8222,2.0678,-2.6889,3.0295,-3.572,3.9983,2.396,163.93,4,2,0,445.595,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.9219,1.757,-2.1329,2.2487,-2.741,2.8593,-3.3785,3.592,-0.7701,1.4253,-1.5463,2.142,-2.3244,2.9362,-3.1033,3.7585,-0.8645,1.1271,-1.5136,1.929,-2.1779,2.7523,-2.8679,3.5892,3.024,68.51,6,4,1,346.818,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2865,1.5126,-2.5514,2.0449,-2.9623,2.8087,-3.4856,3.6278,-0.7824,1.321,-1.5698,2.0677,-2.3599,2.8872,-3.1514,3.7282,-1.6685,1.1323,-2.2198,1.972,-2.8348,2.8234,-3.4766,3.6799,3.562,94.65,13,4,1,447.645,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-2.3921,1.4581,-2.5191,2.0933,-2.7611,2.9486,-3.482,3.8429,-0.8529,1.2597,-1.7218,2.0226,-2.5965,2.8979,-3.4738,3.7988,-0.8499,1.2064,-1.6053,2.1014,-2.4497,3.0096,-3.3165,3.922,4.312,52.15,6,6,0,459.594,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7252,1.5401,-1.9377,2.1697,-2.752,2.9893,-3.5902,3.8505,-0.7826,2.3347,-1.5909,2.4711,-2.4164,3.2438,-3.2544,4.119,-1.081,1.1219,-1.9109,1.9672,-2.7584,2.8341,-3.6146,3.7138,3.009,93.32,5,7,1,440.537,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3865,1.6956,-2.5272,2.368,-2.7965,3.2023,-3.6051,4.0921,-0.7763,1.5151,-1.5629,2.3782,-2.3602,3.2938,-3.2306,4.2248,-0.9979,1.1082,-1.8205,1.9921,-2.6843,2.9206,-3.5596,3.8585,2.488,126.3,8,6,1,457.556,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1484,1.5799,-2.3943,2.1906,-2.7789,2.9677,-3.2627,3.7879,-0.7801,2.3347,-1.5773,2.4657,-2.3812,2.9849,-3.1883,3.7903,-0.835,1.1482,-1.5109,1.9854,-2.2623,2.8337,-3.0491,3.6866,4.564,110.39,8,3,1,405.838,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2859,1.7198,-2.4027,2.1643,-2.6781,2.7862,-3.2892,3.5364,-0.6458,1.2991,-1.3834,2.0222,-2.1515,2.8031,-2.9311,3.6005,-0.9179,0.9911,-1.6346,1.7486,-2.3991,2.5388,-3.1778,3.3401,0.432,89.85,5,4,0,283.353,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4677,1.5859,-1.7831,2.0979,-2.3674,2.8248,-3.1225,3.6277,-0.7823,1.2356,-1.5807,1.9111,-2.3846,2.6964,-3.1909,3.5148,-0.8663,1.0721,-1.5619,1.8846,-2.327,2.7126,-3.1184,3.5464,2.951,89.98,7,6,2,444.645,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3983,1.6365,-2.5259,2.2797,-2.7806,3.1036,-3.5407,3.9866,-0.8387,1.3211,-1.7106,2.1179,-2.5953,2.9997,-3.4858,3.9052,-0.9103,1.1478,-1.7204,2.0476,-2.5925,2.9618,-3.4797,3.881,2.828,71.19,8,4,1,302.374,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2442,1.9262,-2.3691,2.4929,-2.6826,3.2264,-3.2468,4.019,-0.7815,2.3346,-1.5729,2.4614,-2.3686,2.9451,-3.1665,3.7737,-0.8213,1.1252,-1.4985,1.9618,-2.2383,2.8145,-3.0077,3.6747,2.689,78.35,3,3,1,236.202,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0604,1.7718,-2.2055,2.2646,-2.7258,3.0544,-3.5763,3.9228,-0.7602,1.5815,-1.5433,2.45,-2.3516,3.3456,-3.1828,4.2523,-1.0891,1.1176,-1.9335,1.9682,-2.7963,2.8557,-3.6667,3.7594,3.046,112.66,5,5,1,323.374,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3549,1.8648,-2.6122,2.4773,-2.9988,3.3279,-3.8025,4.2453,-0.8286,1.444,-1.7157,2.3292,-2.6293,3.2702,-3.5548,4.2287,-1.119,1.1709,-1.9283,2.0997,-2.8328,3.0544,-3.7565,4.0192,1.566,115.34,12,6,2,488.544,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3166,1.6583,-2.5676,2.2116,-2.9519,2.9087,-3.4377,3.6672,-0.7585,2.3346,-1.528,2.4615,-2.3023,2.8216,-3.0791,3.5675,-0.8412,1.07,-1.5158,1.8667,-2.2224,2.6788,-2.96,3.4974,1.397,65.79,7,5,1,345.374,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4761,1.4161,-1.9727,1.9008,-2.7711,2.5382,-3.5855,3.312,-0.5642,1.5361,-1.161,2.3573,-1.9057,3.193,-2.7227,4.0334,-1.0772,0.8568,-1.893,1.5625,-2.7188,2.3837,-3.5479,3.2207,2.775,74.86,6,5,1,344.521,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7989,1.6309,-2.1561,2.3686,-2.959,3.2621,-3.8336,4.1994,-0.8371,1.4055,-1.7383,2.2875,-2.6632,3.2334,-3.5977,4.1969,-1.0013,1.1856,-1.8706,2.1249,-2.7907,3.088,-3.7244,4.059,2.245,63.91,2,4,0,343.77,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.2458,1.8615,-2.3718,2.3196,-2.6301,2.9859,-3.2524,3.7498,-0.7852,1.293,-1.5751,2.0214,-2.3687,2.8234,-3.1653,3.6499,-0.9817,1.1082,-1.7084,1.9098,-2.4908,2.7248,-3.2826,3.5507,2.087,84.27,4,5,0,344.436,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4899,1.9016,-1.9017,2.2456,-2.5796,2.8601,-3.3434,3.6323,-0.7899,2.3676,-1.5888,2.5604,-2.3943,2.9554,-3.2044,3.7132,-0.9033,1.129,-1.6326,1.9546,-2.4169,2.7936,-3.2184,3.6393,5.196,29.02,3,1,0,317.383,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3863,1.9529,-2.5265,2.5458,-2.8426,3.4016,-3.674,4.3214,-0.8336,1.4339,-1.7224,2.3074,-2.6344,3.2388,-3.5572,4.1884,-1.0225,1.1287,-1.8864,2.0593,-2.7982,3.0124,-3.7235,3.973,0.512,122.73,13,8,1,460.531,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5387,1.6608,-2.1532,2.3216,-2.9331,3.1437,-3.7747,4.0235,-0.7377,1.4026,-1.5919,2.2593,-2.4773,3.1705,-3.3732,4.0967,-0.9939,1.0971,-1.8343,1.9931,-2.719,2.9164,-3.6156,3.848,1.383,105.42,3,2,0,326.381,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3931,1.5181,-2.532,2.1274,-2.8069,2.9544,-3.5309,3.8338,-0.7874,1.5362,-1.6003,2.3707,-2.4296,3.2343,-3.2708,4.1133,-1.0881,1.1353,-1.9221,1.9555,-2.7728,2.8288,-3.6317,3.7182,2.692,93.32,5,7,1,481.368,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3365,1.7189,-2.6042,2.2868,-3.0325,3.1131,-3.6326,4.0179,-0.8216,1.5398,-1.6572,2.3804,-2.5024,3.2553,-3.3551,4.1532,-1.0812,1.1713,-1.9116,2.0922,-2.7608,3.0255,-3.6196,3.964,3.214,97.23,5,6,1,454.548,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3743,1.9484,-2.647,2.4062,-3.0697,3.1421,-3.5985,3.9994,-0.755,1.3109,-1.518,2.1362,-2.2844,3.0335,-3.053,3.9477,-0.9952,1.2961,-1.586,2.146,-2.2805,3.0536,-3.0137,3.9725,2.615,64.68,6,4,0,326.352,1,0,Inactive
